text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
"╔═🎲🎰 𝙃𝘽𝘾 𝙈𝘼𝙉𝙏𝙐𝙇 🎰🎲═╗  
💎 Bukan Sultan, Tapi Selalu Tajir 💎  
😎 Happy terus, stress minggir!  
╚═🎯💰 Always Win, No Drama 💰🎯═╝",hbc mantul bukan sultan selalu tajir happy terus stress minggir always win no drama,1,,,,1758241938.95383,@EsBatu-r7s,dataset_komentarJudol
"Ustadz,sy mau tnyk Yg muncul d berandan FB, tentg sedekah Alquran,itu mmg reel kah.",ustadz sy mau tnyk yg muncul d berandan fb tentg sedekah alquran itu mmg reel kah,0,,,,,,dataset_kaggle
"OP BANGET BANG 😂😂😂

🩵🅷🅱🅲🅼🅰🅽🆃🆄🅻🩵 JP BANGET",op banget bang hbcmantul jp banget,1,,,,1758242090.1581,@apaantuh-d5l,dataset_komentarJudol
mending bang coba di 🚩𝙎𝙂𝙄88🚩 selama ini di bayar wede w !! gak pernah bermasalah,mending kakak coba di sgi88 selama ini di bayar wede saya tidak pernah bermasalah,1,,,,,,judi_online
🟩 𝗕𝗔𝗥𝗗𝗜𝟰𝗗 🟩 setiap hari bagi profit untuk semuanya,bardi4d setiap hari bagi profit untuk semuanya,1,,,,,,dataset_kaggle
"Berkat nonton yutub Tuan Kecepatan, saya langsung beli besokannya",berkat nonton yutub tuan kecepatan saya langsung beli besokannya,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.409.034.843.890,atabikalhuda1393,data_clean_final
😍 Puas banget kalau main di ＰⓤＬＡＵ777,puas banget kalau main pulau777,1,,,,1757530065.33913,@BhanwraRam_7870,dataset_komentarJudol
𝐊𝐄𝐌𝐁𝐀𝐑𝟕𝟖 𝒑𝙖𝒍𝙞𝒏𝙜 𝙢𝒂𝙣𝒕𝙖𝒑 !,kembar78 paling mantap,1,,,,,,dataset_kaggle
100rb gratis WISDOMTOTO,100rb gratis wisdomtoto,1,,,,2024-10-07 12:31:27,rahma,youtube_chat_jogja
Ngk ngerti gua suara galon abis trus,ngk ngerti gua suara galon abis trus,0,,,,1756060566.40024,@lukaswowor3110,dataset_komentarJudol
NT RRQ GG SRG,nt rrq gg srg,0,,,,1755196155.40635,@KocakGakAdaObat,dataset_komentarJudol
"Sama wkwk, kena genjutsu, bagus sih hasil kameranya, suka aku",sama wkwk kena genjutsu bagus sih hasil kameranya suka aku,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.023.367.710,zodysitanggang,data_clean_final
Sukses selalu ya Aqeela ✨,sukses selalu ya aqeela,0,,,,,,dataset_kaggle
"Narasinya ngalir banget, ciri khas KYT4️⃣D ⚜️ banget!",narasinya ngalir banget ciri khas kyt4d banget,1,,,,,,dataset_kaggle
aku udah main game yang kayak gitu😊,aku udah main game yang kayak gitu,0,,,,,,dataset_kaggle
"Wow, ini sih top! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, penjelasan yang jelas dan gaya yang asik bikin video ini layak dapat applaus!",wow sih top istanabet17 jelas jelas gaya asik bikin video layak applaus,1,,,,1755195339.4074,@G2K-jasmi,dataset_komentarJudol
Gue sih udah ga heran lagi kalo P.R.O.B.E.T.8.5.5 jadi trending terus di TikTok,saya sih sudah tidak heran lagi kalau probet jadi trending terus di tiktok,1,,,,,,judi_online
jogjaaa hadirrrr,jogjaaa hadirrrr,0,,,,2024-10-07 12:19:20,wulan ningrum,youtube_chat_jogja
capek bgt nemuin alexis 17 trs,capek bgt nemuin alexis 17 trs,1,8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,IndahNugroho-j8s,data_clean_final
"GUE SARANIN TINGGALIN RRQ KENT..BERALIH KE NAVI
RRQ TINGGAL AMPAS DOANG KENT",gue saranin tinggalin rrq kent alih navi rrq tinggal ampas doang kent,0,,,,1758374463.06867,@HendraAdhe,dataset_komentarJudol
"Wah, lawannya Efren Reyes! Bang Densu makin keren aja! Jangan lupa mampir ke Pawpaw4D, seru banget!",wah lawannya efren reyes kakak densu makin keren saja jangan lupa mampir ke pawpaw4d seru sekali,1,,,,,,judi_online
"bro , 𝘼𝙇𝙀𝙓𝙄𝙎17 tuh emang mantep banget , gue udah buktiin",bro alexis17 tuh emang mantep banget gue udah buktiin,1,8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,DewiKristanto-n3l,data_clean_final
"𝘿𝐄w𝘼𝐷𝑂r𝘈bikin lupa beban hidup , hiburan bermakna !",dewadorabikin lupa beban hidup hiburan bermakna,1,wbaneF-1auo,1M JOURNEY BORNEO 360: PANGKALAN BUN LUAR BIASA!,Ridwan Hanif,2025-05-03 03:01:07+00:00,AliceCQRmF,data_clean_final
Sepi amat ya😅,sepi amat ya,0,,,,,,dataset_kaggle
"Di Hina Tidak Tumbang, Di Puji Tidak Pantas",di hina tidak tumbang di puji tidak pantas,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.405.169.630.000,WildTracks10,data_clean_final
Ada jurnalis Tempo gak?,ada jurnalis tempo gak,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.329.821.850,mirzaws1488,data_clean_final
Terakhir maen ML pas M1 RRQ VS EVOS IS THE BEST,akhir maen ml pas mi rrq vs evos is the best,0,,,,1758892810.93926,@delisyafamily3863,dataset_komentarJudol
"𝐌𝐎𝐍𝐀𝟒𝐃 punya daya tarik! Inspiratif, semangat. 💪",mona4d punya daya tarik inspiratif semangat,1,,,,,,judi_online
yg tunggu2 𝘼𝙇𝙀𝙓𝙄𝙎17,yg tunggu2 alexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,YuniMarlina-f4d,data_clean_final
ridho dan diridhoi,ridho dan diridhoi,0,,,,,,dataset_kaggle
"rezeki melimpah 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , makasih !",rezeki melimpah suhu328 makasih,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,artistRtilley-k1g,data_clean_final
"kirain ada brand hp baru, namanya gemini 😂",kirain ada brand hp baru namanya gemini,0,,,,,,dataset_kaggle
thanks bro the use vf,thanks bro the use vf,0,kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.022.339.080,ThuanNguyen-mg7tq,data_clean_final
Mayi jadi org belanda,mayi jadi org belanda,0,,,,,,dataset_kaggle
Sibuk banget kakak gak mungkin,sibuk banget kakak gak mungkin,0,,,,,,dataset_kaggle
"Gua kira orang ,ikutin aja 𝐓𝐈𝐌𝐎𝟒𝐃",gua kira orang ikutin aja timo4d,1,,,,1757821842.95009,@DungVu-q4t,dataset_komentarJudol
Ya Tuhan💙P R O B E T  8 5 5💙bikin speechless! Visualnya memanjakan mata !!,tuhanp robet855 bikin speechless visual manja mata,1,,,,1756837996.14686,@Vugianamst-k8h,dataset_komentarJudol
"Kembalikan kepribadi masing masing orang baik laksanakan buruk, tingalin dan perbaikin",kembalikan kepribadi masing masing orang baik laksanakan buruk tingalin dan memperbaiki,0,,,,,,judi_online
Selamat Ulang Tahun Jogjaku tetap istimewa dihatiku,selamat ulang tahun jogjaku tetap istimewa dihatiku,0,,,,2024-10-07 13:44:00,Puji Setiani,youtube_chat_jogja
"Tar aja lah nunggu 15jt, ngikut cara nabung si dia, 75rb per hari😂😂😂",tar aja lah nunggu 15jt ngikut cara nabung si dia 75rb per hari,0,,,,,,dataset_kaggle
"Rezeki lancar jaya hari ini berkat 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕, alhamdulillahirobbil'alamin!",rezeki lancar jaya hari berkat dora77 alhamdulillahirobbil alamin,1,,,,1758415168.06871,@ladoocartoonTV,dataset_komentarJudol
"Denger cerita omay, q ikut menangis. Inget alm bapakq😢",denger cerita omay q ikut menangis inget alm bapakq,0,,,,,,dataset_kaggle
KING SKYLAR 🤪👆,king skylar,0,,,,1757270281.27345,@Oliviaaaaaa2811,dataset_komentarJudol
"Bang davit , coba ke China bang , ke supermarket terbesar itu , disana katanya bisa rakit iPhone sendiri , bisa beli part part nya , rakit disana juga .",bang davit coba ke china bang ke supermarket terbesar itu disana katanya bisa rakit iphone sendiri bisa beli part part nya rakit disana juga,0,,,,,,dataset_kaggle
mekswin tiap maen di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈,mekswin tiap maen di dewadora,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.911.952.308.440,Kwillisojha-b1l,data_clean_final
kgk live botakkk,kgk live botakk,0,,,,1756665045.08408,@rezam267,dataset_komentarJudol
🆄🅻🆄777 fitur keren,777 fitur keren,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,GarenaFF12410,data_clean_final
"Baru buka mata cek notif 𝕍𝕀ℂ𝕋𝕆ℝ𝕐𝟘𝟘𝟟, saldo nambah kayak sinyal wifi 😆",baru buka mata cek notif victory007 saldo bertambah seperti sinyal wifi,1,,,,,,judi_online
THE GOATTT 🐐,the goattt,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.228.220.860,cashputra,data_clean_final
"MASYAALLAH punya kualitas yang layak jadi referensi banyak orang.🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎Cara kamu nyampein pesan jelas, storytelling-nya kuat, dan gak ada bagian yang membosankan !!",masyaallah punya kualitas layak jadi referensi banyak orang probet855 cara kamu nyampein pesan jelas storytelling nya kuat gak bagi bosan,1,,,,1756751500.82015,@HungLe-s9e,dataset_komentarJudol
"Nonton lawakan Alexis17 dijamin cerdas, asli!",menonton lawakan alexis17 dijamin cerdas asli,1,,,,,,judi_online
Dari waktu debat capres jg begitu di tanya apa di jawab apa,dari waktu debat capres jg begitu di tanya apa di jawab apa,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.266.773.040,ranoringka2161,data_clean_final
Terlalu sering maen sama Habip Ja'far jadi gini😂,terlalu sering maen sama habip ja far jadi gini,0,,,,,,dataset_kaggle
selamat ayang❤,selamat ayang,0,,,,,,dataset_kaggle
Ada yang nemu versi 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳❤️ dari video ini?,nemu versi alexis17 video,1,,,,1755196154.1822,@SparshPatel-xe1gs,dataset_komentarJudol
Gak perlu pusing mikirin biaya sekolah kalo udah join ALEXIS⭐17⭐.,gak perlu pusing mikirin biaya sekolah kalo udah join alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.793.979.190,RizkyMarlina-u7j,data_clean_final
"Gue suka penasaran, kenapa ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡ bisa sedominan ini?",saya suka penasaran kenapa berlian bisa sedominan ini,1,,,,,,judi_online
"gua sih udah ga ragu lagi sama ALEXIS-☯17☯, buktinya withdraw lancar terus",saya sih sudah tidak ragu lagi dengan alexis buktinya withdraw lancar terus,1,,,,,,judi_online
KDM itu mulyono in another persona 😂,kdm itu mulyono in another persona,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.622.359.740,bigkahunaburger3416,data_clean_final
Shout out idol 😀,shout out idol,0,,,,,,dataset_kaggle
𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕menyediakan platform untuk pembelajaran berkelanjutan.,dora77menyediakan platform ajar lanjut,1,,,,1758415138.3889,@dhanushsenthil8743,dataset_komentarJudol
"18:29 Mbak irene, bang pandji minta tolong dimarahin ya",18 29 mbak irene bang pandji minta tolong dimarahin ya,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.387.034.108.990,fachreyzaputra8676,data_clean_final
"𝐀G𝘜𝘚TO𝘛𝘖 aku cba, langsung bawa pulang cuan gede",agustoto aku cba langsung bawa pulang cuan gede,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.740.030.936.562.380,dewabatussi,data_clean_final
happy banget hasil 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 bikin hariku ceria .,happy banget hasil p l u t o 8 8 bikin hariku ceria,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,PermataHanna-o9v,data_clean_final
"Mobil nya keren canggih banget, kuereen pool",mobil nya keren canggih banget kuereen pool,0,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.535.789.820,kenyamaesa7482,data_clean_final
Cair terus ini kakak mantap banget cuan di Weton88,cair terus ini kakak mantap sekali cuan di weton8,1,,,,,,judi_online
"Kita sudah masuk tahap pra perang dunia ke-3... Jadi mau gak mau kita harus lihat peta kekuatan militer dunia seperti apa, dan negera konoha... Lagi2 kita harus punya defend dan tameng takutnya dan tiba2 ada pihak oposisi rusia atau amerika yang mengganggu kedaulatan negara konoha seperti Jepang dulu",kita sudah masuk tahap pra perang dunia ke 3 jadi mau gak mau kita harus lihat peta kekuatan militer dunia seperti apa dan negera konoha lagi2 kita harus punya defend dan tameng takutnya dan tiba2 ada pihak oposisi rusia atau amerika yang mengganggu kedaulatan negara konoha seperti jepang dulu,0,,,,,,dataset_kaggle
"Tiap hari ada aja hal baru di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, bikin penasaran dan excited terus!",tiap hari ada aja hal baru di agustoto bikin penasaran dan excited terus,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.548.977.920,teamChing-l3h,data_clean_final
"Luar biasa! 🔥𝐀𝐋𝐄𝐗𝐈𝐒 𝟏𝟕🔥, konten ini bener-bener mendalam dan mudah dipahami. Semangat bikin video sebagus ini terus!",luar biasa alexis17 konten bener bener dalam mudah paham semangat bikin video bagus terus,1,,,,1755196215.83882,@jaredsample,dataset_komentarJudol
"Stay safe mas, semoga dalam lindungan-Nya aamiin yra",stay safe mas semoga dalam lindungan nya amin yra,0,,,,,,judi_online
"gue sih udah anggep 𝘼𝙇𝙀𝙓𝙄𝙎17 kaya rumah aja , betah banget mainnya",gue sih udah anggep alexis17 kaya rumah aja betah banget mainnya,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,NisaNugroho-v2c,data_clean_final
"ᑭᖇOᗷET❽❺❺ vibes ramah, bikin betah! 😍",o et855 vibes ramah bikin betah,1,,,,1758847544.91897,@VietAnhNguyen-g5c,dataset_komentarJudol
"Jusa👍👍👍👍bahagia selalu kalian jusa,kamari n jen",jusabahagia selalu kalian jusa kamari n jen,0,,,,,,dataset_kaggle
"Keren banget bang 😂 , Salam JePE 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓",keren banget bang salam jepe probet855,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.320.869.320,Petrovickelly-y9h,data_clean_final
Depannya Lautaro - Esposito dijamin juara,depannya lautaro esposito dijamin juara,0,,,,,,dataset_kaggle
Parah! Main di 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕bikin ketagihan banget!,parah main dora77bikin tagih banget,1,,,,1758155574.00635,@praweenkumar8084,dataset_komentarJudol
"ngopi santai rumah , favorit 𝐀𝐋𝐄𝐗𝐈𝐒17 nih .",ngopi santai rumah favorit alexis17 nih,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,DewiHasibuan-q4z,data_clean_final
"Konten ❤ PASAR 88 ❤ ini bener-bener bikin betah tanpa sadar. Awalnya cuma nonton sekilas sambil santai, tapi makin lama kok makin asik sampai lupa waktu sendiri 😁",konten pasar 88 ini bener bener bikin betah tanpa sadar awalnya cuma nonton sekilas sambil santai tapi makin lama kok makin asik sampai lupa waktu sendiri,1,,,,,,dataset_kaggle
"Server stabil jarang error, Ketik Di Google❣️ 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❣️",server stabil jarang error ketik di google junior88,1,,,,,,dataset_kaggle
𝐀⁠⁠𝐄‌‌𝐑‌𝐎⁠𝟖⁠𝟖 Suaranya adem banget.,aero88 suara adem banget,1,,,,1757443384.0193,@brandonnelson79,dataset_komentarJudol
Aku terharu😢,aku terharu,0,,,,,,dataset_kaggle
"Mantap banget! 🔥𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17🔥, isi videonya super berguna dan penyampaiannya bikin nempel di kepala. Sukses!",mantap banget istanabet17 isi video super guna sampai bikin nempel kepala sukses,1,,,,1756664985.6238,@MikuBhoi-xe8zm,dataset_komentarJudol
makasih infonya kwnkwn alexis17 ane dh daftar jg ya semoga amanah,makasih infonya kwnkwn alexis17 ane dh daftar jg ya semoga amanah,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,Zeeeee-o4k,data_clean_final
Review Hiace premio Batak project,review hiace premio batak project,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.967.757.987.250,bagasekoprasetyo830,data_clean_final
Saya sangat menghargai bagaimana ρūlΛυ777 melayani penggunanya.,saya sangat menghargai bagaimana l 777 melayani penggunanya,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.543.325.680,ValarieCrespo,data_clean_final
❄️ *KYT4D* ❄️ adalah kunci pembuka pintu rezekiku!,kyt4d adalah kunci pembuka pintu rezekiku,1,,,,,,judi_online
iklan judul benar-benar bikin darah .,iklan judul benar benar bikin darah,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,juandasts6305,data_clean_final
Visual grafiknya bagus banget 𝕊𝔸𝕐𝔸𝟜𝔻 memanjakan mata dan fitur lengkap ^_^,visual grafik bagus banget saya4d manja mata fitur lengkap,1,,,,1756059725.76385,@GeovaniPinka,dataset_komentarJudol
gua kira mamat gun shop td 😆,saya kira mamat gun shop tadi,0,,,,,,judi_online
"Keren banget! Menang banyak di 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕, auto liburan mewah!",keren banget menang banyak dora77 auto libur mewah,1,,,,1758155560.90455,@NihalaK-h7o,dataset_komentarJudol
Otw beli creamy latte,otw beli creamy latte,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.373.016.401.800,GhinTae,data_clean_final
Pencapaian kamari baru,pencapaian kamari baru,0,,,,,,dataset_kaggle
buset serius skketer zeus 𝘼𝙇𝙀𝙓𝙄𝙎17 5 ? ? ? .,buset serius skketer zeus alexis17 5,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,DesiHidayat-o5h,data_clean_final
Selamat bang,selamat bang,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.665.202.860,hanifalazhar-e6y,data_clean_final
"Cuma di sini, Setia banget sama ⚡ALEXIS17⚡ sejak awal!",cuma di sini setia banget sama alexis17 sejak awal,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.184.815.560,EkaNugroho-j3t,data_clean_final
"Yaaa, piala itu bonus asal bisa upgrade terus yakin tahun² kedepannya bisa angkat trofi liga Champions",yaa piala itu bonus asal bisa upgrade terus yakin tahun2 kedepannya bisa angkat trofi liga champions,0,,,,,,dataset_kaggle
"𝘋е𝐖𝘼d𝐎𝑅a benar-benar nomor , rekomendasikan orang !",d wadora benar benar nomor rekomendasikan orang,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,David8Erep,data_clean_final
SPG nya Denza cakep buangett! 😘,spg nya denza cakep buangett,0,kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.026.265.450,he-man168,data_clean_final
Yg hdc selalu kamera belakang keliatan bening kosong. Kalo ori pasti gelap smoke,yg hdc selalu kamera belakang keliatan bening kosong kalo ori pasti gelap smoke,0,,,,,,dataset_kaggle
Nonton siang pun jadi ngantuk😅,nonton siang pun jadi ngantuk,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.282.995.820,SiaThere-h6c,data_clean_final
@PutriiiRevvaa buat niatan dipress terus nggak gerak dia,buat niatan dipress terus nggak gerak dia,0,,,,,,dataset_kaggle
"Hari yang penuh kebahagiaan bersama ＭΛＮDALIKΛ𝟟𝟟, rezeki datang menghampiri dengan sendirinya!",hari yang penuh kebahagiaan bersama m ndalik 77 rezeki datang menghampiri dengan sendirinya,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.532.579.760,BenhurFiliz,data_clean_final
Klo marah ntar fanz nya ngehujat,klo marah ntar fanz nya ngehujat,0,,,,,,dataset_kaggle
"Malam minggu gak galau, cuan di 𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 bikin senyum-senyum",malam minggu tidak galau cuan di victory007 membuat senyum senyum,1,,,,,,judi_online
"Berkah rezeki hari ini berkat 𝗧𝗶𝗺𝗼𝟰𝗗, puji syukur!",berkah rezeki hari berkat timo4d puji syukur,1,,,,1757356877.42209,@ThaoDo-z6j,dataset_komentarJudol
Kreatif banget niat bikin kontennya🌍ℙℝ𝕆𝔹𝔼𝕋855🌍,kreatif banget niat bikin kontennyaprobet855,1,,,,1757821467.86491,@ThaoHoanga-u5k,dataset_komentarJudol
Kamari cantik sprti mamanya❤,kamari cantik sprti mamanya,0,,,,,,dataset_kaggle
King barca..🥳🥳,king barca,0,,,,,,dataset_kaggle
"editannya bikin mood ahaha, baguss",editannya bikin mood ahaha baguss,0,,,,,,dataset_kaggle
Infinix note 60pro udah ga sabar,infinix note 60pro udah ga sabar,0,,,,,,dataset_kaggle
"top up kecil, hasil besar cuma di ❤𝐌𝐀𝐇𝐀𝐊𝐀𝐌𝟒𝐃❤",top up kecil hasil besar cuma mahakam4d,1,,,,1756664917.35726,@jandapirang-z5g,dataset_komentarJudol
"@mascar007  konoha bos , kalo jd buzzer yg teliti",mascar007 konoha bos kalo jd buzzer yg teliti,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.286.582.750,mukhlisina8,data_clean_final
