text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
"bro mau daftar ALEXIS-☯17☯ pake kode referral gua aja, dapet bonus dobel",saudara mau daftar alexis pakai kode referral saya saja dapat hadiah dobel,1,,,,,,judi_online
Bang aku sudah ganti nama menjadi frost zafran semoga aku dapat berteman dgn bang frost diamond yg gg,bang aku sudah ganti nama menjadi frost zafran semoga aku dapat berteman dgn bang frost diamond yg gg,0,,,,,,dataset_kaggle
"comeback stronger buat kamu, kotaku banyak dikunjungi orang"" yg ternyata banyak juga yg ninggalin kenangan nya disini. lekas sembuh dan pulih buat hati nya kakkkk🙌🏻",comeback stronger buat kamu kotaku banyak dikunjungi orang yg ternyata banyak juga yg ninggalin kenangan nya disini lekas sembuh dan pulih buat hati nya kakk,0,,,,,,dataset_kaggle
Kebiasaan pake Flicker bang dia lupa ternyata pake pury ..Flicker buat ngekill jadi klo mau mati pun gak dipake..,kebiasaan pake flicker bang dia lupa ternyata pake pury flicker buat ngekill jadi klo mau mati pun gak dipake,0,,,,,,dataset_kaggle
Salfok sama anduk siapa tuh bang ngegantung buat nyangga...stand micropone,salfok sama anduk siapa tuh bang ngegantung buat nyangga stand micropone,0,,,,,,dataset_kaggle
Bangku bisa bang kalau nggak percaya tanya sama Allah,bangku bisa bang kalau nggak percaya tanya sama allah,0,,,,,,dataset_kaggle
"Tapi meskipun udah nyingsring ttep keluar terus deh kayanya. Apalagi winter, aku pun begitu kalo winter😢",tapi meskipun udah nyingsring ttep keluar terus deh kayanya apalagi winter aku pun begitu kalo winter,0,,,,,,dataset_kaggle
yang belum rasain maxwin𝔾𝔸 ℝ𝕌 𝔻𝔸 ℍ𝕆 𝕂𝕀..Sudah Pasti Jepe💗,rasain maxwinga ru da ho ki jepe,1,,,,1758374449.01733,@boqul8172,dataset_komentarJudol
"pagi-pagi udah dapet notif wd alexis17 , , mood langsung sebulan",pagi pagi udah dapet notif wd alexis17 mood langsung sebulan,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,budimancawuk,data_clean_final
ANNaSya❤❤😂😂😢😌kaka,annasyakaka,0,,,,,,dataset_kaggle
Wisdomtoto nggawe rungkadd,wisdomtoto nggawe rungkadd,1,,,,2024-10-07 13:39:01,dyah indra pratiwi,youtube_chat_jogja
MegaHit17 mantap untuk daily use.,,1,,,,,,hardsell
Entit col🗿🗿,entit col,0,,,,,,dataset_kaggle
KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1,,,,2024-10-07 13:26:59,Yash Tomar,youtube_chat_jogja
bisa dipotong gak bang?  terus  bagi buat gw wkwkwk,bisa dipotong gak bang terus bagi buat gw wkwkwk,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.409.045.832.180,DianaNadila-wx4xc,data_clean_final
"min, tumben skrng upload video keratua kok gak pake efek editan",min tumben skrng upload video keratua kok gak pake efek edit,1,,,,1758328640.52752,@rommeo_boy,dataset_komentarJudol
jen i'm crying,jen i m crying,0,,,,,,dataset_kaggle
Buset ini serius skketer zeus di ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 dapat 5???.,buset ini serius skketer zeus di alexis17 dapat 5,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.189.116.420,IndahSantoso-u3z,data_clean_final
"iseng depo 25k alexis17 , dapet mantap , rejeki nomplok !",iseng depo 25k alexis17 dapet mantap rejeki nomplok,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,StyleGuide-k4r,data_clean_final
18:18 217 MB mungkin,217 mb mungkin,0,,,,,,dataset_kaggle
Masih jadi PR lini belakang barca,masih jadi pr lini belakang barca,0,,,,,,dataset_kaggle
0:45 gw malah salfok sama ppnya🤣😂,gw malah salfok sama ppnya,0,,,,,,dataset_kaggle
buset serius skketer zeus 𝘼𝙇𝙀𝙓𝙄𝙎17 5 ? ? ? .,buset serius skketer zeus alexis17 5,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,DesiHidayat-o5h,data_clean_final
"Bukan tempat lewat, tapi singgah ♔★ ℕ𝕒𝕤𝕒𝔾𝕒𝕞𝕚𝕟𝕘 👻🎈",bukan tempat lewat tapi singgah nasagaming,1,,,,,,dataset_kaggle
Aman?⭐𝘼𝙇𝙀𝙓𝙄𝙎17 udah pasti teraman!.,aman alexis17 udah pasti teraman,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.032.520.530,MayaOktaviani-m9r,data_clean_final
"Saya jg nyari, ko g ada",saya jg nyari ko g ada,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.383.554.230.830,desyindraswati-ex9py,data_clean_final
cobain langsung ketagihan puas,cobain langsung ketagihan puas,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,Nasrudinqgnn,data_clean_final
"wede , gacir banget sih",wede gacir banget sih,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,LinaSjNwK,data_clean_final
Kecamatan kraton udah belum ya?,kecamatan kraton udah belum ya,0,,,,2024-10-07 13:14:39,Afifah Husna,youtube_chat_jogja
"iphone bagus ? layar, ram, prosesor, storage, kamera iphone saja pakai perusahaan lain. sama saja apple hanya bisa merakit, tidak bisa menciptakan layar, ram, prosesor, storage, kamera.",iphone bagus layar ram prosesor storage kamera iphone saja pakai perusahaan lain sama saja apple hanya bisa merakit tidak bisa menciptakan layar ram prosesor storage kamera,0,,,,,,dataset_kaggle
Slotter pada bahas 😎 Cari di Google 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴,slotter pada bahas cari di google junior88,1,,,,,,dataset_kaggle
siga nu heeh weh gblg eta pulau777,siga nu heeh weh gblg eta pulau7,1,,,,,,judi_online
"Sy hapus ml bang, sekarang makin parah tiba tiba ngelag sendiri padahal jaringan bagus",sy hapus ml bang sekarang makin parah tiba tiba ngelag sendiri padahal jaringan bagus,0,,,,,,dataset_kaggle
Cocok nya namanya Samsung U-niverse aja ya wkwkkw,cocok nya namanya samsung u niverse aja ya wkwkkw,0,,,,,,dataset_kaggle
Aku jadi lumayan jago b inggris gara gara nonton bang windah,aku jadi lumayan jago b inggris gara gara nonton bang windah,0,,,,,,dataset_kaggle
😂😂kekowek dulu ga sih😂,kekowek dulu ga sih,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.379.946.719.570,alva661,data_clean_final
Karena minyak,karena minyak,0,,,,,,dataset_kaggle
BetUtama17 settingannya adil banget menurutku.,,1,,,,,,hardsell
Thumbnainya diganti ya?,thumbnainya diganti ya,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.408.759.976.360,igustiayusuantikarnadising956,data_clean_final
SlotPro 88 sudah terbukti amanah.,,1,,,,,,hardsell
alexis17 punya bakat satir terpendam kayaknya.,alexis17 punya bakat satir terpendam kayaknya,1,,,,,,judi_online
saka ga cocok jadi captain ke 2. egois,saka ga cocok jadi captain ke 2 egois,0,,,,,,dataset_kaggle
Aki jks pon pin hadir ..mas Dedy sama host nya slm sehat sll ..👌😁🙏🤝🤲❤ 2:12,aki jks pon pin hadir mas dedy sama host nya slm sehat sll,0,,,,,,dataset_kaggle
Luar biasa pencapaian yg g sia² proud of Garasi Drif and team work,luar biasa pencapaian yg g sia2 proud of garasi drif and team work,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.674.664.240,1ll4na21,data_clean_final
👇👇👇,,0,,,,,,dataset_kaggle
Dirgahayu Kota Yogyakarta :red_heart::revolving_hearts:,dirgahayu kota yogyakarta,0,,,,2024-10-07 12:38:18,Ediati,youtube_chat_jogja
"jepe kali maen , puas banget",jepe kali maen puas banget,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,MaxwellbQRuX,data_clean_final
𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕menawarkan kesempatan untuk terhubung dengan individu yang berpikiran sama.,dora77menawarkan sempat hubung individu pikir sama,1,,,,1758415146.41286,@mukeshsolanki7296,dataset_komentarJudol
Mama gigi gak pernah undang bang ichang,mama gigi gak pernah undang bang ichang,0,,,,,,dataset_kaggle
Lanjut full kamari donk,lanjut full kamari donk,0,,,,,,dataset_kaggle
"Bang bikin review nostalgia lagi, kayk hp yang khusus buat nonjolin dna music dimasa lalu. Spt soner wakman series, nokia xpress music, dll, Pasti cakep dah.",bang bikin review nostalgia lagi kayk hp yang khusus buat nonjolin dna music dimasa lalu spt soner wakman series nokia xpress music dll pasti cakep dah,0,,,,,,dataset_kaggle
"T-O-T-O-S-L-O-T-2-8-8 support terbaik, komentar ini asli helpful banget.",,1,,,,,,hardsell
"Main asik, cuan deras, itu ROTOGEL.",main asik cuan deras rotogel,1,,,,1756664684.89558,@NebulaArcanaViera,dataset_komentarJudol
ikut nangisssss pas jen di lamar😭😭😭😭,ikut nangiss pas jen di lamar,0,,,,,,dataset_kaggle
𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 bener-bener mesin uang pribadi . auto cuan,p l u t o 8 8 bener bener mesin uang pribadi auto cuan,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,WahyudiLubis-f3i,data_clean_final
punyaku kok pas ulti gak ada animasinya yah? apa adh yng sama,punyaku kok pas ulti gak ada animasinya yah apa adh yng sama,0,,,,,,dataset_kaggle
❤❤❤❤❤❤❤❤❤❤,,0,,,,,,dataset_kaggle
Pencarian makin naik 📈 Cari di Google 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴,pencarian makin naik cari di google junior88,1,,,,,,dataset_kaggle
Apoy,apoy,0,,,,2024-10-07 11:15:51,i_maail,youtube_chat_jogja
"Teman lama ngajak reuni, katanya semua udah main bareng P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.",teman lama ngajak reuni kata semua udah main bareng pulauwin,1,,,,1757789100.32593,@Krishna_9414,dataset_komentarJudol
"Wkwk ngakak sih, tapi adem juga, berasa di ＰＵＬＡＵＷＩＮ.",wkwk ngakak sih tapi adem juga berasa di pulauwin,1,,,,,,dataset_kaggle
"Situs sampah , jp kagak Rungkat iya wkwkwk",situs sampah jp kagak rungkat iya wkwkwk,1,,,,1756664870.99203,@bollokaja2617,dataset_komentarJudol
✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦Pengalaman bermain yang fantastis,manut88 pengalaman bermain yang fantastis,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.554.932.440,OSCARClay-j8g,data_clean_final
"rezeki nomplok а𝘎𝙐𝙎𝐓ot𝑂 , bener-bener puas banget !",rezeki nomplok gustoto bener bener puas banget,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,YaraEmsB9,data_clean_final
"Lagi ngopi di warung, orang sebelah ngobrolin P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.",ngopi warung orang belah ngobrolin pulauwin,1,,,,1757097439.17513,@Only_shorts6219,dataset_komentarJudol
"Itu teknik biar indonesia lepasin papua, dan Austraila bisa keruk emas disana gratis⚠️",itu teknik biar indonesia lepasin papua dan austraila bisa keruk emas disana gratis,0,,,,,,dataset_kaggle
Akhirnya yg di tunggu2😁 𝐓𝐈𝐌𝐎𝟒𝐃 gas,akhir yg tunggu2 timo4d gas,1,,,,1756925049.03515,@MinhLy-c8d,dataset_komentarJudol
Leherr,leherr,0,,,,,,dataset_kaggle
"Terdesak, emosiii emosiii kwkwkw",terdesak emosiii emosiii kwkwkw,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.319.241.580,yadimulyadi5800,data_clean_final
"Server stabil jarang error, Ketik Di Google❣️ 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❣️",server stabil jarang error ketik di google junior88,1,,,,,,dataset_kaggle
Azae,azae,0,,,,,,dataset_kaggle
Cara daftarx mandalika77 gmn bos,cara daftarx mandalika77 gmn bos,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.134.706.340,DARRENFuqua,data_clean_final
Suka bnget sm yg pke kaos oasis.,suka bnget sm yg pke kaos oasis,0,,,,,,dataset_kaggle
"Berkah rezeki hari ini berkat BERKAH99 , puji syukur!",berkah rezeki hari ini berkat berkah99 puji syukur,1,,,,,,judi_online
Sugeng ambal Warso Kita Jogja...smoga semakin gemah Ripah lohjinawi...Jogja Istimewa...salam dari Pak Tugiman Di Sragen,sugeng ambal warso kita jogjasmoga semakin gemah ripah lohjinawijogja istimewasalam dari pak tugiman di sragen,0,,,,2024-10-07 13:19:35,Video Mas Guru Tugiman,youtube_chat_jogja
"​@ciciulandarii4538lha iyaaa..ngapain sih harry mulu, kayak ga ada yg lain ajaa...sebel gw, nanti ini dipikirnya gw hatters harry..hadehhhh kenal harry aja ngga ngapain rugiin diri benci harry",iyaa ngapain sih harry mulu kayak ga ada yg lain ajaa sebel gw nanti ini dipikirnya gw hatters harry hadehh kenal harry aja ngga ngapain rugiin diri benci harry,0,,,,,,dataset_kaggle
Dunia hiburan? Pulau777 jawabannya 💯,dunia hibur pulau777 jawab,1,,,,1757828937.43898,@BihariDuve,dataset_komentarJudol
"D 𝘖 Я 𝘼 𝟳 𝟳bikin ketagihan, pengen main terus dan terus! 😭",d o a 7 7bikin ketagihan pengen main terus dan terus,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.242.189.910,ThorsteinnVFKY,data_clean_final
Jakpot besar bikin aku makin 4:51 percaya sama keberuntungan di M𝗮𝘯𝐝𝗮𝑙𝗶𝘬𝐚𝟟𝟳!! 😷 🤒,jakpot besar bikin aku makin 4 51 percaya sama keberuntungan di mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.527.748.550,WALKERMckeon,data_clean_final
kang agus ngising metu ne boto,kang agus ngising metu ne boto,0,,,,2024-10-07 12:19:09,Muhammad Andik Kurniawan 22,youtube_chat_jogja
ᴍᴀɴɢᴋᴏᴋ4ᴅ ᴡᴀᴅᴀʜɴʏᴀ ᴄᴜᴀɴ,,1,,,,1756060674.81701,@IrwanSyah-x6u,dataset_komentarJudol
Ini total buget nya habis berpa ya mewah meriah bnht 🎉,ini total buget nya habis berpa ya mewah meriah bnht,0,,,,,,dataset_kaggle
Zarra!!! 😊❤,zarra,0,,,,,,dataset_kaggle
"GALAXYUNIVERSE 365 serius bikin ketagihan, tapi dalam arti positif.",,1,,,,,,hardsell
bruntung banget woee yang bisa taxi driftt,bruntung banget woee yang bisa taxi driftt,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.144.641,NdyYC,data_clean_final
"SERUUU, next konten masakk qeell😮😮😮",seruu next konten masakk qeell,0,,,,,,dataset_kaggle
Lah BTR sama AE aja dibntai,lah btr sama ae aja dibntai,0,,,,,,dataset_kaggle
Team mu idiot cool gk tahu rotasi dan lihat map,team mu idiot cool gk tahu rotasi dan lihat map,0,,,,,,dataset_kaggle
sumpah demi apapun jusa jadi mirip dali 🥺,sumpah demi apapun jusa jadi mirip dali,0,,,,,,dataset_kaggle
"Rezeki yang diberikan oleh  ʙ𝘜KꀤT 888 sungguh tiada tara nilainya, terima kasih ya Allah atas berkat-Mu!",rezeki yang diberikan oleh uk t 888 sungguh tiada tara nilainya terima kasih ya allah atas berkat mu,1,kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.014.895.890,AMADOOreilly,data_clean_final
bang cobain infinix note edge yg baru riliss,bang cobain infinix note edge yg baru riliss,0,,,,,,dataset_kaggle
mandalika77 GAMPANG MENANGNYA,mandalika77 gampang menangnya,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.735.698.460,MarlenaJose-k2b,data_clean_final
muncul medsos alexis17 !,muncul medsos alexis17,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,ganepwahyudin,data_clean_final
NGGAK NGEH PAK AHOOOK,nggak ngeh pak ahoook,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.387.002.794.270,iq_damn4397,data_clean_final
"Videonya gokil pol, kayak jackpot tiap hari di 𝐈𝐒𝐓𝐀𝐍𝐀 𝟖𝟖𝟗𝟗",video gokil pol kayak jackpot tiap hari istana8899,1,,,,1756664741.4968,@SalsabilaNurAini-x4i,dataset_komentarJudol
"1:00 DARI TADI LIAT KOMEN"" SELALU 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  MASA IYA YANG SATU INI LAGI PANAS PANAS NYA",dari tadi lihat komen selalu pr0be855 masa iya yang satu ini lagi panas panas nya,1,,,,,,judi_online
"wow trending 2, di 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  🥳🥳 bisa yuk trending 1",wow trending di pr0be855 bisa yuk trending,1,,,,,,judi_online
Konten recommended buat semua gamer ❤𝐌𝐀𝐁𝐀𝐑𝟖𝟖❤ ❤🎯,konten recommended buat semua gamer mabar88,1,,,,1756751619.26266,@unissart1,dataset_komentarJudol
Candu maksimal! ❤MINI 1221❤ punya grafis kece & flow licin. Cobain sekarang! 🔥,candu maksimal mini 1221 punya grafis kece flow licin cobain sekarang,1,,,,,,dataset_kaggle
"Bener-bener situs terpercaya, recommended",bener bener situs terpercaya recommended,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.627.349.510,Jude6SwYI,data_clean_final
 @DikaYH-px5wl  lebih ke org kaya gabut ga si,dikayh px5wl lebih ke org kaya gabut ga si,0,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.531.831.080,jjboy5821,data_clean_final
galak banget unit nya,galak banget unit nya,0,XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,173.968.789.765.699,ivagoo,data_clean_final
"Dulu saldo kayak pulsa sekarat, sekarang ngembang di 𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 📈",dulu saldo seperti pulsa sekarat sekarang ngembang di victory007,1,,,,,,judi_online
Pascol botak,pascol botak,0,,,,,,dataset_kaggle
S.K.Y.S.U.N.17 cocok buat semua kalangan.,,1,,,,,,hardsell
"Ga da gyro ga da nfc, Harga segitu mending ss a07 dapat os pembaruan 5kali",ga da gyro ga da nfc harga segitu mending ss a07 dapat os pembaruan 5kali,0,,,,,,dataset_kaggle
walau ga punya mobil tp sk bgt liat2 mobil2 sport ...,walau ga punya mobil tp sk bgt liat2 mobil2 sport,0,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.998.333.701.470,FaisalTanjungAkbar,data_clean_final
17 pro mate black beh bayangin aja dulu,17 pro mate black beh bayangin aja dulu,0,,,,,,dataset_kaggle
"gak nyesel deh bergabung pawpaw4d , peluang menang !",gak nyesel deh bergabung pawpaw4d peluang menang,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,swapnanoundla5927,data_clean_final
WOYYY LUCUU BANGETTTT GUEHHHH IRIIIIHHHHHHH,woyy lucuu bangett guehh iriihh,0,,,,,,dataset_kaggle
Makin cantik mamari❤❤❤,makin cantik mamari,0,,,,,,dataset_kaggle
"Gacir bener, baru maen udh jepe",gacir bener baru maen udh jepe,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.405.007.277.340,Jaspercc76y,data_clean_final
"Jakarta surely be different without you, my beautiful wife.",jakarta surely be different without you my beautiful wife,0,,,,,,dataset_kaggle
udh 3x panggilan,udh 3x panggilan,0,,,,2024-10-07 12:18:35,Kav,youtube_chat_jogja
"kemenangan valid , settingan . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 emang gacor",kemenangan valid settingan p l u t o 8 8 emang gacor,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,NovaliaFarah,data_clean_final
BKENTOD EFEK,bkentod efek,0,,,,,,dataset_kaggle
P U L A U W I N tuh kayak simbol ketenangan sekarang 😂,pulauwin tuh kayak simbol ketenangan sekarang,1,,,,,,dataset_kaggle
maka dari itu amrik ngelarang huawei buat gabung ama google😂😂,maka dari itu amrik ngelarang huawei buat gabung ama google,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.412.617.791.250,hafiludinlutfi9211,data_clean_final
Semoga rezeki dari 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O ini berkah dan bermanfaat!,semoga rezeki dari agustoto ini berkah dan bermanfaat,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.535.800.070,CcameronPabon-d1c,data_clean_final
Waduh qeel aku telat nonton yt kamu qeel soalnya abis sholat dan nonton asmara genz qeel,waduh qeel aku telat nonton yt kamu qeel soalnya abis sholat dan nonton asmara genz qeel,0,,,,,,dataset_kaggle
Kenapa gak bikin brand sendiri ya yg bikin HDC HDC gitu tuh.....daripada copy terus hp lain...,kenapa gak bikin brand sendiri ya yg bikin hdc hdc gitu tuh daripada copy terus hp lain,0,,,,,,dataset_kaggle
menghalangi pemandangan ashu pulau777,menghalangi pemandangan ashu pulau7,1,,,,,,judi_online
Bang unboxing zte nubia v80,bang unboxing zte nubia v80,0,,,,,,dataset_kaggle
"🔥SURESAFE55🔥 agak beda, tapi justru itu yang bikin menarik.",,1,,,,,,hardsell
Bang gentot itu apa?,bang gentot itu apa,0,,,,,,dataset_kaggle
botak,botak,0,,,,,,dataset_kaggle
8:03😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🫵🫵🫵,,0,,,,,,dataset_kaggle
12.24,1224,0,,,,,,dataset_kaggle
dari dikasih pola maxwin dapat merasakan maxwin pula disitus mandalika77 memang mantapp gacir banget,dari dikasih pola maxwin dapat merasakan maxwin pula disitus mandalika77 memang mantapp gacir banget,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.615.500,HECTORMcintire,data_clean_final
Nh gini lo bang durasinya di lamain dikit🎉🎉,nh gini lo bang durasinya di lamain dikit,0,,,,,,dataset_kaggle
